Preliminary Day-ahead Scheduling Reserve Summary
Month:,"May, 2011" ,Report Creation Timestamp (EPT):, 03/05/2013 11:35:44 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
05/07/2011 10,05/07/2011 14,.000,64097.125000,3963.500,.00,3963.500
05/07/2011 11,05/07/2011 15,.010,65092.609000,3693.500,36.95,3693.500
05/07/2011 12,05/07/2011 16,.010,65435.190000,3677.200,36.79,3677.200
05/07/2011 13,05/07/2011 17,.010,65125.566000,3774.300,37.79,3774.300
05/07/2011 14,05/07/2011 18,.000,64659.880000,3740.300,.00,3740.300
05/07/2011 15,05/07/2011 19,.000,64092.034000,3723.500,.00,3723.500
05/07/2011 16,05/07/2011 20,.000,63778.654000,3995.800,.00,3995.800
05/07/2011 17,05/07/2011 21,.000,64001.171000,3707.500,.00,3707.500
05/07/2011 18,05/07/2011 22,.000,63954.144000,3768.100,.00,3768.100
05/07/2011 19,05/07/2011 23,.000,63598.704000,3861.200,.00,3861.200
05/07/2011 20,05/08/2011 00,.000,63925.501000,3826.100,.00,3826.100
05/07/2011 21,05/08/2011 01,.010,66081.946000,3652.400,36.54,3652.400
05/07/2011 22,05/08/2011 02,.010,65975.920000,3678.400,36.79,3678.400
05/07/2011 23,05/08/2011 03,.000,62877.515000,3717.500,.00,3717.500
05/07/2011 24,05/08/2011 04,.000,58774.743000,3863.300,.00,3863.300
05/08/2011 01,05/08/2011 05,.000,54923.155000,3608.800,.00,3608.800
05/08/2011 02,05/08/2011 06,.000,52235.424000,4055.500,.00,4055.500
05/08/2011 03,05/08/2011 07,.000,50656.078000,4052.500,.00,4052.500
05/08/2011 04,05/08/2011 08,.000,49881.188000,4054.600,.00,4054.600
05/08/2011 05,05/08/2011 09,.000,49757.840000,4056.700,.00,4056.700
05/08/2011 06,05/08/2011 10,.000,50508.305000,4058.800,.00,4058.800
05/08/2011 07,05/08/2011 11,.000,51431.441000,4059.900,.00,4059.900
05/08/2011 08,05/08/2011 12,.000,53685.589000,4061.000,.00,4061.000
05/08/2011 09,05/08/2011 13,.000,57255.749000,3819.700,.00,3819.700
05/08/2011 10,05/08/2011 14,.000,60009.910000,3838.800,.00,3838.800
05/08/2011 11,05/08/2011 15,.000,61301.493000,3887.300,.00,3887.300
05/08/2011 12,05/08/2011 16,.000,61818.600000,3631.800,.00,3631.800
05/08/2011 13,05/08/2011 17,.000,61860.543000,3765.000,.00,3765.000
05/08/2011 14,05/08/2011 18,.000,61449.462000,3463.600,.00,3463.600
05/08/2011 15,05/08/2011 19,.000,61244.285000,3643.500,.00,3643.500
05/08/2011 16,05/08/2011 20,.000,61477.613000,3769.500,.00,3769.500
05/08/2011 17,05/08/2011 21,.000,61832.400000,3782.000,.00,3782.000
05/08/2011 18,05/08/2011 22,.000,62273.903000,3823.200,.00,3823.200
05/08/2011 19,05/08/2011 23,.000,62375.863000,3870.500,.00,3870.500
05/08/2011 20,05/09/2011 00,.010,63335.262000,3752.100,37.53,3752.100
05/08/2011 21,05/09/2011 01,.020,66576.404000,3682.300,73.65,3682.300
05/08/2011 22,05/09/2011 02,.010,67178.274000,3569.800,35.69,3569.800
05/08/2011 23,05/09/2011 03,.000,63191.267000,3908.500,.00,3908.500
05/08/2011 24,05/09/2011 04,.000,58334.737000,3756.400,.00,3756.400
05/09/2011 01,05/09/2011 05,.000,54543.464000,859.000,.00,859.000
05/09/2011 02,05/09/2011 06,.000,52310.884000,857.000,.00,857.000
05/09/2011 03,05/09/2011 07,.000,51237.062000,844.000,.00,844.000
05/09/2011 04,05/09/2011 08,.000,51139.177000,842.000,.00,842.000
05/09/2011 05,05/09/2011 09,.000,52310.946000,855.000,.00,855.000
05/09/2011 06,05/09/2011 10,.000,56410.269000,855.000,.00,855.000
05/09/2011 07,05/09/2011 11,.000,62722.701000,842.000,.00,842.000
05/09/2011 08,05/09/2011 12,.000,67884.368000,842.000,.00,842.000
05/09/2011 09,05/09/2011 13,.010,70631.861000,842.000,8.43,842.000
05/09/2011 10,05/09/2011 14,.010,72199.056000,842.000,8.43,842.000
05/09/2011 11,05/09/2011 15,.010,73702.767000,823.000,8.24,823.000
05/09/2011 12,05/09/2011 16,.010,74452.325000,557.000,5.58,557.000
05/09/2011 13,05/09/2011 17,.010,75088.069000,557.000,5.58,557.000
05/09/2011 14,05/09/2011 18,.010,75683.494000,576.000,5.77,576.000
05/09/2011 15,05/09/2011 19,.010,75796.654000,842.000,8.43,842.000
05/09/2011 16,05/09/2011 20,.010,75605.333000,842.000,8.43,842.000
05/09/2011 17,05/09/2011 21,.010,75900.312000,576.000,5.77,576.000
05/09/2011 18,05/09/2011 22,.010,75534.334000,576.000,5.77,576.000
05/09/2011 19,05/09/2011 23,.010,74520.189000,709.000,7.11,709.000
05/09/2011 20,05/10/2011 00,.010,73472.484000,709.000,7.11,709.000
05/09/2011 21,05/10/2011 01,.010,75458.403000,691.000,6.93,691.000
05/09/2011 22,05/10/2011 02,.010,74617.829000,800.000,8.02,800.000
05/09/2011 23,05/10/2011 03,.000,68814.265000,975.000,.00,975.000
05/09/2011 24,05/10/2011 04,.000,62283.125000,988.000,.00,988.000
05/10/2011 01,05/10/2011 05,.000,57411.020000,4737.500,.00,4737.500
05/10/2011 02,05/10/2011 06,.000,54661.718000,4826.400,.00,4826.400
05/10/2011 03,05/10/2011 07,.000,53269.738000,4895.200,.00,4895.200
05/10/2011 04,05/10/2011 08,.000,52603.540000,4863.300,.00,4863.300
05/10/2011 05,05/10/2011 09,.000,53598.167000,4702.700,.00,4702.700
05/10/2011 06,05/10/2011 10,.000,57343.568000,4837.200,.00,4837.200
05/10/2011 07,05/10/2011 11,.000,63649.131000,4825.300,.00,4825.300
05/10/2011 08,05/10/2011 12,.000,68604.399000,4940.500,.00,4940.500
05/10/2011 09,05/10/2011 13,.000,71146.412000,4917.400,.00,4917.400
05/10/2011 10,05/10/2011 14,.000,72699.592000,4940.000,.00,4940.000
05/10/2011 11,05/10/2011 15,.010,74463.775000,4909.800,49.13,4909.800
05/10/2011 12,05/10/2011 16,.010,75650.666000,4909.700,49.14,4909.700
05/10/2011 13,05/10/2011 17,.010,76700.428000,4907.500,49.09,4907.500
05/10/2011 14,05/10/2011 18,.010,78009.977000,4866.800,48.70,4866.800
05/10/2011 15,05/10/2011 19,.010,78720.476000,4864.200,48.67,4864.200
05/10/2011 16,05/10/2011 20,.010,79152.795000,4893.200,48.95,4893.200
05/10/2011 17,05/10/2011 21,.010,79783.474000,4510.500,45.15,4510.500
05/10/2011 18,05/10/2011 22,.010,79831.569000,4530.600,45.30,4530.600
05/10/2011 19,05/10/2011 23,.010,78784.706000,4536.300,45.37,4536.300
05/10/2011 20,05/11/2011 00,.010,77832.902000,4541.800,45.43,4541.800
05/10/2011 21,05/11/2011 01,.010,79326.228000,4417.000,44.21,4417.000
05/10/2011 22,05/11/2011 02,.010,77990.751000,4419.300,44.21,4419.300
05/10/2011 23,05/11/2011 03,.000,72073.327000,4430.300,.00,4430.300
