Preliminary Day-ahead Scheduling Reserve Summary
Month:,"September, 2010" ,Report Creation Timestamp (EPT):, 11/02/2012 08:57:51 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
09/10/2010 14,09/10/2010 18,.000,80224.140000,5331.000,.00,5331.000
09/10/2010 15,09/10/2010 19,.010,80675.080000,5325.900,53.26,5325.900
09/10/2010 16,09/10/2010 20,.010,80776.573000,5088.000,50.88,5088.000
09/10/2010 17,09/10/2010 21,.010,80775.205000,4763.400,47.64,4763.400
09/10/2010 18,09/10/2010 22,.010,79774.863000,4767.800,47.71,4767.800
09/10/2010 19,09/10/2010 23,.000,77847.723000,4707.700,.00,4707.700
09/10/2010 20,09/11/2010 00,.000,76931.927000,4812.300,.00,4812.300
09/10/2010 21,09/11/2010 01,.000,77629.163000,4596.200,.00,4596.200
09/10/2010 22,09/11/2010 02,.000,74700.701000,4570.800,.00,4570.800
09/10/2010 23,09/11/2010 03,.000,70146.249000,4568.800,.00,4568.800
09/10/2010 24,09/11/2010 04,.000,64814.128000,4602.300,.00,4602.300
09/11/2010 01,09/11/2010 05,.000,59927.780000,4109.700,.00,4109.700
09/11/2010 02,09/11/2010 06,.000,56811.790000,4455.500,.00,4455.500
09/11/2010 03,09/11/2010 07,.000,54749.694000,4608.900,.00,4608.900
09/11/2010 04,09/11/2010 08,.000,53558.424000,4576.800,.00,4576.800
09/11/2010 05,09/11/2010 09,.000,53161.066000,4512.700,.00,4512.700
09/11/2010 06,09/11/2010 10,.000,54038.832000,4692.500,.00,4692.500
09/11/2010 07,09/11/2010 11,.000,55868.368000,4692.500,.00,4692.500
09/11/2010 08,09/11/2010 12,.000,58340.196000,4566.200,.00,4566.200
09/11/2010 09,09/11/2010 13,.000,62544.967000,4644.100,.00,4644.100
09/11/2010 10,09/11/2010 14,.000,66356.974000,4656.500,.00,4656.500
09/11/2010 11,09/11/2010 15,.010,68907.812000,4741.200,47.42,4741.200
09/11/2010 12,09/11/2010 16,.010,70619.021000,4670.500,46.71,4670.500
09/11/2010 13,09/11/2010 17,.010,71478.462000,4741.300,47.41,4741.300
09/11/2010 14,09/11/2010 18,.010,71994.505000,4681.800,46.85,4681.800
09/11/2010 15,09/11/2010 19,.020,72468.928000,4741.500,94.84,4741.500
09/11/2010 16,09/11/2010 20,.040,73327.630000,4655.800,186.19,4655.800
09/11/2010 17,09/11/2010 21,.040,73798.738000,4616.500,184.66,4616.500
09/11/2010 18,09/11/2010 22,.040,73847.336000,4659.600,186.42,4659.600
09/11/2010 19,09/11/2010 23,.010,72648.553000,4681.500,46.82,4681.500
09/11/2010 20,09/12/2010 00,.010,73072.935000,4741.600,47.44,4741.600
09/11/2010 21,09/12/2010 01,.010,74131.537000,4741.500,47.43,4741.500
09/11/2010 22,09/12/2010 02,.010,71698.547000,4741.400,47.44,4741.400
09/11/2010 23,09/12/2010 03,.010,67692.660000,4704.300,47.03,4704.300
09/11/2010 24,09/12/2010 04,.000,63037.345000,4308.500,.00,4308.500
09/12/2010 01,09/12/2010 05,.000,58954.944000,4587.100,.00,4587.100
09/12/2010 02,09/12/2010 06,.000,55973.182000,4262.900,.00,4262.900
09/12/2010 03,09/12/2010 07,.000,54090.102000,4487.800,.00,4487.800
09/12/2010 04,09/12/2010 08,.000,52880.446000,4487.700,.00,4487.700
09/12/2010 05,09/12/2010 09,.000,52286.358000,4487.700,.00,4487.700
09/12/2010 06,09/12/2010 10,.000,52657.906000,4456.400,.00,4456.400
09/12/2010 07,09/12/2010 11,.000,53907.247000,4445.300,.00,4445.300
09/12/2010 08,09/12/2010 12,.000,55550.145000,4412.200,.00,4412.200
09/12/2010 09,09/12/2010 13,.000,59062.543000,4437.200,.00,4437.200
09/12/2010 10,09/12/2010 14,.000,62794.945000,4620.600,.00,4620.600
09/12/2010 11,09/12/2010 15,.000,65710.685000,4587.300,.00,4587.300
09/12/2010 12,09/12/2010 16,.010,67639.887000,4524.000,45.26,4524.000
09/12/2010 13,09/12/2010 17,.010,69003.161000,4585.000,45.87,4585.000
09/12/2010 14,09/12/2010 18,.010,70001.469000,4586.800,45.89,4586.800
09/12/2010 15,09/12/2010 19,.010,70569.610000,4579.500,45.81,4579.500
09/12/2010 16,09/12/2010 20,.010,71233.540000,4582.000,45.86,4582.000
09/12/2010 17,09/12/2010 21,.010,72446.281000,4579.400,45.80,4579.400
09/12/2010 18,09/12/2010 22,.010,73439.512000,4578.500,45.77,4578.500
09/12/2010 19,09/12/2010 23,.010,73656.783000,4589.400,45.93,4589.400
09/12/2010 20,09/13/2010 00,.040,74560.717000,4605.100,184.19,4605.100
09/12/2010 21,09/13/2010 01,.040,76095.074000,4602.200,184.08,4602.200
09/12/2010 22,09/13/2010 02,.010,73045.454000,4585.100,45.89,4585.100
09/12/2010 23,09/13/2010 03,.010,68296.324000,4525.400,45.29,4525.400
09/12/2010 24,09/13/2010 04,.000,63146.401000,4375.500,.00,4375.500
09/13/2010 01,09/13/2010 05,.000,58897.310000,4743.900,.00,4743.900
09/13/2010 02,09/13/2010 06,.000,56338.494000,4832.300,.00,4832.300
09/13/2010 03,09/13/2010 07,.000,55137.149000,4822.700,.00,4822.700
09/13/2010 04,09/13/2010 08,.000,54631.505000,4828.900,.00,4828.900
09/13/2010 05,09/13/2010 09,.000,55616.379000,4828.900,.00,4828.900
09/13/2010 06,09/13/2010 10,.000,59460.206000,4799.700,.00,4799.700
09/13/2010 07,09/13/2010 11,.000,66759.257000,4806.000,.00,4806.000
09/13/2010 08,09/13/2010 12,.000,71043.965000,4987.600,.00,4987.600
09/13/2010 09,09/13/2010 13,.000,73933.480000,4962.800,.00,4962.800
