Preliminary Day-ahead Scheduling Reserve Summary
Month:,"June, 2009" ,Report Creation Timestamp (EPT):, 09/05/2012 01:36:00 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
06/12/2009 21,06/13/2009 01,.040,83749.829000,5615.100,224.57,5615.100
06/12/2009 22,06/13/2009 02,.040,83348.681000,5623.700,224.93,5623.700
06/12/2009 23,06/13/2009 03,.000,78705.338000,5538.000,.00,5538.000
06/12/2009 24,06/13/2009 04,.000,72007.765000,5610.200,.00,5610.200
06/13/2009 01,06/13/2009 05,.000,65863.813000,5281.200,.00,5281.200
06/13/2009 02,06/13/2009 06,.000,61550.803000,5372.902,.00,5372.902
06/13/2009 03,06/13/2009 07,.000,58761.396000,5297.902,.00,5297.902
06/13/2009 04,06/13/2009 08,.000,56984.438000,5297.202,.00,5297.202
06/13/2009 05,06/13/2009 09,.000,56133.633000,5369.502,.00,5369.502
06/13/2009 06,06/13/2009 10,.000,56476.292000,5372.902,.00,5372.902
06/13/2009 07,06/13/2009 11,.000,57294.578000,5372.902,.00,5372.902
06/13/2009 08,06/13/2009 12,.000,61111.847000,5273.600,.00,5273.600
06/13/2009 09,06/13/2009 13,.000,66431.292000,5090.400,.00,5090.400
06/13/2009 10,06/13/2009 14,.030,71655.879000,5190.300,155.71,5190.300
06/13/2009 11,06/13/2009 15,.040,76034.822000,5129.800,205.19,5129.800
06/13/2009 12,06/13/2009 16,.050,78897.648000,5340.600,267.14,5340.600
06/13/2009 13,06/13/2009 17,.050,80195.589000,5326.000,266.46,5326.000
06/13/2009 14,06/13/2009 18,.050,80521.016000,5340.400,267.08,5340.400
06/13/2009 15,06/13/2009 19,.050,80404.979000,5340.600,267.12,5340.600
06/13/2009 16,06/13/2009 20,.050,80325.322000,5340.400,267.12,5340.400
06/13/2009 17,06/13/2009 21,.050,80628.950000,5340.400,267.15,5340.400
06/13/2009 18,06/13/2009 22,.050,80296.038000,5341.200,267.14,5341.200
06/13/2009 19,06/13/2009 23,.050,79076.097000,5340.500,267.14,5340.500
06/13/2009 20,06/14/2009 00,.050,76848.486000,5340.800,267.19,5340.800
06/13/2009 21,06/14/2009 01,.040,75624.023000,5340.900,213.65,5340.900
06/13/2009 22,06/14/2009 02,.050,75603.318000,5340.900,267.17,5340.900
06/13/2009 23,06/14/2009 03,.000,72073.956000,5349.700,.00,5349.700
06/13/2009 24,06/14/2009 04,.000,66640.719000,5274.800,.00,5274.800
06/14/2009 01,06/14/2009 05,.000,61371.898000,5057.202,.00,5057.202
06/14/2009 02,06/14/2009 06,.000,57752.240000,5057.202,.00,5057.202
06/14/2009 03,06/14/2009 07,.000,55222.062000,4898.299,.00,4898.299
06/14/2009 04,06/14/2009 08,.000,53575.980000,4997.202,.00,4997.202
06/14/2009 05,06/14/2009 09,.000,52778.002000,4985.802,.00,4985.802
06/14/2009 06,06/14/2009 10,.000,52701.469000,4997.302,.00,4997.302
06/14/2009 07,06/14/2009 11,.000,52402.047000,4997.202,.00,4997.202
06/14/2009 08,06/14/2009 12,.000,55235.894000,4997.302,.00,4997.302
06/14/2009 09,06/14/2009 13,.000,60375.502000,4888.100,.00,4888.100
06/14/2009 10,06/14/2009 14,.010,65014.638000,4971.002,49.71,4971.002
06/14/2009 11,06/14/2009 15,.030,68700.195000,4895.800,146.90,4895.800
