Preliminary Day-ahead Scheduling Reserve Summary
Month:,"April, 2010" ,Report Creation Timestamp (EPT):, 03/25/2013 11:22:49 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
04/09/2010 24,04/10/2010 04,.000,63814.910000,4017.900,.00,4017.900
04/10/2010 01,04/10/2010 05,.000,60013.213000,3670.800,.00,3670.800
04/10/2010 02,04/10/2010 06,.000,57321.856000,3886.900,.00,3886.900
04/10/2010 03,04/10/2010 07,.000,56208.950000,3884.700,.00,3884.700
04/10/2010 04,04/10/2010 08,.000,55709.368000,3883.100,.00,3883.100
04/10/2010 05,04/10/2010 09,.000,56030.933000,3901.000,.00,3901.000
04/10/2010 06,04/10/2010 10,.000,57618.546000,3978.700,.00,3978.700
04/10/2010 07,04/10/2010 11,.000,60397.281000,4209.800,.00,4209.800
04/10/2010 08,04/10/2010 12,.010,63143.886000,4189.300,41.91,4189.300
04/10/2010 09,04/10/2010 13,.010,65992.798000,4189.100,41.92,4189.100
04/10/2010 10,04/10/2010 14,.040,67391.574000,4095.100,163.83,4095.100
04/10/2010 11,04/10/2010 15,.040,67673.000000,4079.300,163.19,4079.300
04/10/2010 12,04/10/2010 16,.040,66764.201000,4155.100,166.23,4155.100
04/10/2010 13,04/10/2010 17,.010,65836.288000,4105.200,41.09,4105.200
04/10/2010 14,04/10/2010 18,.000,64485.068000,4105.200,.00,4105.200
04/10/2010 15,04/10/2010 19,.000,63352.407000,4106.300,.00,4106.300
04/10/2010 16,04/10/2010 20,.000,62559.002000,4170.600,.00,4170.600
04/10/2010 17,04/10/2010 21,.000,62457.189000,4208.300,.00,4208.300
04/10/2010 18,04/10/2010 22,.000,62579.980000,4195.000,.00,4195.000
04/10/2010 19,04/10/2010 23,.000,62613.088000,3685.400,.00,3685.400
04/10/2010 20,04/11/2010 00,.000,63612.109000,3545.200,.00,3545.200
04/10/2010 21,04/11/2010 01,.010,67233.163000,3677.400,36.80,3677.400
04/10/2010 22,04/11/2010 02,.000,66299.688000,3654.200,.00,3654.200
04/10/2010 23,04/11/2010 03,.000,62904.917000,3665.600,.00,3665.600
04/10/2010 24,04/11/2010 04,.000,58946.812000,3722.500,.00,3722.500
04/11/2010 01,04/11/2010 05,.000,55597.572000,3627.900,.00,3627.900
04/11/2010 02,04/11/2010 06,.000,53349.286000,3625.500,.00,3625.500
04/11/2010 03,04/11/2010 07,.000,52240.950000,3553.800,.00,3553.800
04/11/2010 04,04/11/2010 08,.000,51724.916000,3643.500,.00,3643.500
04/11/2010 05,04/11/2010 09,.000,51742.425000,3644.500,.00,3644.500
04/11/2010 06,04/11/2010 10,.000,52966.334000,3641.000,.00,3641.000
04/11/2010 07,04/11/2010 11,.000,54743.189000,3921.000,.00,3921.000
04/11/2010 08,04/11/2010 12,.000,56606.546000,3966.000,.00,3966.000
04/11/2010 09,04/11/2010 13,.000,59334.782000,3893.300,.00,3893.300
04/11/2010 10,04/11/2010 14,.000,61364.086000,3796.000,.00,3796.000
04/11/2010 11,04/11/2010 15,.000,61958.313000,3809.900,.00,3809.900
04/11/2010 12,04/11/2010 16,.000,62243.442000,3818.700,.00,3818.700
04/11/2010 13,04/11/2010 17,.000,62472.992000,3868.000,.00,3868.000
04/11/2010 14,04/11/2010 18,.000,62450.239000,3841.400,.00,3841.400
04/11/2010 15,04/11/2010 19,.000,62296.759000,3936.000,.00,3936.000
