Preliminary Day-ahead Scheduling Reserve Summary
Month:,"December, 2012" ,Report Creation Timestamp (EPT):, 03/26/2013 11:44:32 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
12/07/2012 08,12/07/2012 13,.000,94304.768000,6196.300,.00,6196.300
12/07/2012 09,12/07/2012 14,.000,94550.286000,6263.800,.00,6263.800
12/07/2012 10,12/07/2012 15,.000,94428.375000,6264.500,.00,6264.500
12/07/2012 11,12/07/2012 16,.000,94269.690000,6494.800,.00,6494.800
12/07/2012 12,12/07/2012 17,.000,93344.517000,6511.800,.00,6511.800
12/07/2012 13,12/07/2012 18,.000,92395.028000,6421.800,.00,6421.800
12/07/2012 14,12/07/2012 19,.000,91529.000000,6414.600,.00,6414.600
12/07/2012 15,12/07/2012 20,.000,90659.602000,6421.800,.00,6421.800
12/07/2012 16,12/07/2012 21,.000,90716.405000,6421.800,.00,6421.800
12/07/2012 17,12/07/2012 22,.000,93344.135000,6421.800,.00,6421.800
12/07/2012 18,12/07/2012 23,.000,97978.169000,5709.000,.00,5709.000
12/07/2012 19,12/08/2012 00,.000,97208.079000,5631.800,.00,5631.800
12/07/2012 20,12/08/2012 01,.000,94995.020000,5787.500,.00,5787.500
12/07/2012 21,12/08/2012 02,.000,92743.700000,5643.800,.00,5643.800
12/07/2012 22,12/08/2012 03,.000,89717.460000,5565.900,.00,5565.900
12/07/2012 23,12/08/2012 04,.000,84792.322000,5151.800,.00,5151.800
12/07/2012 24,12/08/2012 05,.000,78243.620000,5191.800,.00,5191.800
12/08/2012 01,12/08/2012 06,.000,73016.696000,4245.700,.00,4245.700
12/08/2012 02,12/08/2012 07,.000,69575.876000,4395.400,.00,4395.400
12/08/2012 03,12/08/2012 08,.000,67952.016000,4395.600,.00,4395.600
12/08/2012 04,12/08/2012 09,.000,67006.584000,4395.900,.00,4395.900
12/08/2012 05,12/08/2012 10,.000,67224.667000,4396.300,.00,4396.300
12/08/2012 06,12/08/2012 11,.000,68908.878000,4405.300,.00,4405.300
12/08/2012 07,12/08/2012 12,.000,72218.612000,4405.100,.00,4405.100
12/08/2012 08,12/08/2012 13,.000,75994.183000,4391.300,.00,4391.300
12/08/2012 09,12/08/2012 14,.000,79414.695000,4398.200,.00,4398.200
12/08/2012 10,12/08/2012 15,.000,81716.423000,4405.300,.00,4405.300
12/08/2012 11,12/08/2012 16,.000,82620.646000,4516.700,.00,4516.700
12/08/2012 12,12/08/2012 17,.000,82033.249000,4223.500,.00,4223.500
12/08/2012 13,12/08/2012 18,.000,80999.266000,4231.200,.00,4231.200
12/08/2012 14,12/08/2012 19,.000,79776.568000,4231.200,.00,4231.200
12/08/2012 15,12/08/2012 20,.000,78863.122000,4222.800,.00,4222.800
12/08/2012 16,12/08/2012 21,.000,78914.525000,4226.200,.00,4226.200
12/08/2012 17,12/08/2012 22,.000,81093.340000,4711.200,.00,4711.200
12/08/2012 18,12/08/2012 23,.000,87642.663000,4210.200,.00,4210.200
12/08/2012 19,12/09/2012 00,.000,88458.739000,4330.700,.00,4330.700
12/08/2012 20,12/09/2012 01,.000,87181.276000,4457.300,.00,4457.300
12/08/2012 21,12/09/2012 02,.000,85745.580000,4347.700,.00,4347.700
12/08/2012 22,12/09/2012 03,.000,83445.316000,4210.200,.00,4210.200
12/08/2012 23,12/09/2012 04,.000,79536.599000,4204.000,.00,4204.000
12/08/2012 24,12/09/2012 05,.000,74342.569000,4383.700,.00,4383.700
12/09/2012 01,12/09/2012 06,.000,70023.724000,4465.000,.00,4465.000
12/09/2012 02,12/09/2012 07,.000,66947.930000,4564.000,.00,4564.000
12/09/2012 03,12/09/2012 08,.000,65365.374000,4594.000,.00,4594.000
12/09/2012 04,12/09/2012 09,.000,64685.513000,4594.000,.00,4594.000
12/09/2012 05,12/09/2012 10,.000,64770.235000,4594.000,.00,4594.000
12/09/2012 06,12/09/2012 11,.000,66147.703000,4594.000,.00,4594.000
12/09/2012 07,12/09/2012 12,.000,68759.111000,4594.000,.00,4594.000
12/09/2012 08,12/09/2012 13,.000,71919.967000,4594.000,.00,4594.000
12/09/2012 09,12/09/2012 14,.000,75494.763000,4572.000,.00,4572.000
12/09/2012 10,12/09/2012 15,.000,78290.083000,4597.700,.00,4597.700
12/09/2012 11,12/09/2012 16,.000,79869.156000,4584.300,.00,4584.300
12/09/2012 12,12/09/2012 17,.000,80800.417000,4415.100,.00,4415.100
12/09/2012 13,12/09/2012 18,.000,81338.659000,4415.100,.00,4415.100
12/09/2012 14,12/09/2012 19,.000,81319.919000,4385.100,.00,4385.100
12/09/2012 15,12/09/2012 20,.000,81323.349000,4420.000,.00,4420.000
12/09/2012 16,12/09/2012 21,.000,81924.233000,4420.000,.00,4420.000
12/09/2012 17,12/09/2012 22,.000,85444.799000,4321.000,.00,4321.000
12/09/2012 18,12/09/2012 23,.000,91068.906000,4127.000,.00,4127.000
12/09/2012 19,12/10/2012 00,.000,91901.994000,4120.000,.00,4120.000
12/09/2012 20,12/10/2012 01,.000,90821.800000,4204.500,.00,4204.500
12/09/2012 21,12/10/2012 02,.000,89324.198000,4076.000,.00,4076.000
12/09/2012 22,12/10/2012 03,.000,85796.530000,4117.000,.00,4117.000
12/09/2012 23,12/10/2012 04,.000,80510.737000,4406.900,.00,4406.900
12/09/2012 24,12/10/2012 05,.000,74971.212000,4242.100,.00,4242.100
12/10/2012 01,12/10/2012 06,.000,69521.403000,5993.300,.00,5993.300
12/10/2012 02,12/10/2012 07,.000,67225.645000,5993.300,.00,5993.300
12/10/2012 03,12/10/2012 08,.000,66116.801000,5894.300,.00,5894.300
12/10/2012 04,12/10/2012 09,.000,66290.243000,5993.300,.00,5993.300
12/10/2012 05,12/10/2012 10,.000,67953.110000,5983.000,.00,5983.000
12/10/2012 06,12/10/2012 11,.000,73033.417000,5993.300,.00,5993.300
12/10/2012 07,12/10/2012 12,.000,82156.891000,6384.400,.00,6384.400
12/10/2012 08,12/10/2012 13,.000,88394.783000,6297.400,.00,6297.400
12/10/2012 09,12/10/2012 14,.000,89441.267000,6209.300,.00,6209.300
12/10/2012 10,12/10/2012 15,.000,89906.400000,6419.300,.00,6419.300
12/10/2012 11,12/10/2012 16,.000,90446.730000,6518.300,.00,6518.300
12/10/2012 12,12/10/2012 17,.000,90505.914000,6584.400,.00,6584.400
12/10/2012 13,12/10/2012 18,.000,90020.312000,6419.300,.00,6419.300
12/10/2012 14,12/10/2012 19,.000,90210.713000,6584.300,.00,6584.300
12/10/2012 15,12/10/2012 20,.000,89627.479000,6518.300,.00,6518.300
12/10/2012 16,12/10/2012 21,.000,89894.227000,6485.300,.00,6485.300
12/10/2012 17,12/10/2012 22,.000,93023.975000,6037.900,.00,6037.900
12/10/2012 18,12/10/2012 23,.010,98865.939000,5836.400,58.39,5836.400
12/10/2012 19,12/11/2012 00,.000,99591.698000,5769.800,.00,5769.800
12/10/2012 20,12/11/2012 01,.000,98395.228000,5683.200,.00,5683.200
12/10/2012 21,12/11/2012 02,.000,96464.130000,5895.300,.00,5895.300
12/10/2012 22,12/11/2012 03,.000,92559.926000,5853.700,.00,5853.700
12/10/2012 23,12/11/2012 04,.000,86090.570000,5514.500,.00,5514.500
12/10/2012 24,12/11/2012 05,.000,79282.886000,5500.300,.00,5500.300
12/11/2012 01,12/11/2012 06,.000,73998.946000,5501.800,.00,5501.800
12/11/2012 02,12/11/2012 07,.000,71276.089000,5501.500,.00,5501.500
12/11/2012 03,12/11/2012 08,.000,70063.741000,5501.300,.00,5501.300
12/11/2012 04,12/11/2012 09,.000,69886.543000,5501.300,.00,5501.300
12/11/2012 05,12/11/2012 10,.000,71622.627000,5402.600,.00,5402.600
12/11/2012 06,12/11/2012 11,.000,76914.771000,5481.500,.00,5481.500
12/11/2012 07,12/11/2012 12,.000,86294.669000,6046.100,.00,6046.100
12/11/2012 08,12/11/2012 13,.000,92401.824000,6520.300,.00,6520.300
12/11/2012 09,12/11/2012 14,.000,92772.528000,6520.500,.00,6520.500
12/11/2012 10,12/11/2012 15,.000,92440.887000,6520.000,.00,6520.000
12/11/2012 11,12/11/2012 16,.000,92459.585000,6562.500,.00,6562.500
12/11/2012 12,12/11/2012 17,.000,92276.139000,6633.500,.00,6633.500
12/11/2012 13,12/11/2012 18,.000,91792.609000,6676.500,.00,6676.500
12/11/2012 14,12/11/2012 19,.000,91448.627000,6693.500,.00,6693.500
12/11/2012 15,12/11/2012 20,.000,91040.090000,6693.500,.00,6693.500
12/11/2012 16,12/11/2012 21,.000,91425.127000,6625.000,.00,6625.000
12/11/2012 17,12/11/2012 22,.000,94705.259000,6662.000,.00,6662.000
12/11/2012 18,12/11/2012 23,.040,102267.714000,5943.200,237.68,5943.200
12/11/2012 19,12/12/2012 00,.040,104319.896000,5808.700,232.34,5808.700
12/11/2012 20,12/12/2012 01,.020,103616.066000,5834.600,116.67,5834.600
12/11/2012 21,12/12/2012 02,.020,101979.937000,5826.100,116.49,5826.100
12/11/2012 22,12/12/2012 03,.000,98672.712000,5873.700,.00,5873.700
12/11/2012 23,12/12/2012 04,.000,92421.036000,5501.500,.00,5501.500
12/11/2012 24,12/12/2012 05,.000,85874.527000,5404.300,.00,5404.300
12/12/2012 01,12/12/2012 06,.000,80920.856000,5904.600,.00,5904.600
12/12/2012 02,12/12/2012 07,.000,78518.457000,6217.200,.00,6217.200
12/12/2012 03,12/12/2012 08,.000,77476.294000,5907.300,.00,5907.300
12/12/2012 04,12/12/2012 09,.000,77544.316000,5894.300,.00,5894.300
12/12/2012 05,12/12/2012 10,.000,79544.684000,5921.300,.00,5921.300
12/12/2012 06,12/12/2012 11,.000,85170.315000,5911.600,.00,5911.600
12/12/2012 07,12/12/2012 12,.000,94669.829000,6185.800,.00,6185.800
12/12/2012 08,12/12/2012 13,.010,100026.970000,6202.500,62.03,6202.500
12/12/2012 09,12/12/2012 14,.010,99470.955000,6609.000,66.08,6609.000
