Preliminary Day-ahead Scheduling Reserve Summary
Month:,"October, 2010" ,Report Creation Timestamp (EPT):, 12/04/2011 04:38:43 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
10/12/2010 02,10/12/2010 06,.000,56855.477000,4926.200,.00,4926.200
10/12/2010 03,10/12/2010 07,.000,55264.183000,5137.500,.00,5137.500
10/12/2010 04,10/12/2010 08,.000,54443.002000,5087.200,.00,5087.200
10/12/2010 05,10/12/2010 09,.000,55158.551000,5053.500,.00,5053.500
10/12/2010 06,10/12/2010 10,.000,58742.647000,5146.000,.00,5146.000
10/12/2010 07,10/12/2010 11,.000,66374.835000,5334.600,.00,5334.600
10/12/2010 08,10/12/2010 12,.000,71497.259000,5224.800,.00,5224.800
10/12/2010 09,10/12/2010 13,.000,72755.154000,5345.900,.00,5345.900
10/12/2010 10,10/12/2010 14,.000,74520.778000,5377.200,.00,5377.200
10/12/2010 11,10/12/2010 15,.000,76835.888000,5388.200,.00,5388.200
10/12/2010 12,10/12/2010 16,.000,78668.989000,5377.200,.00,5377.200
10/12/2010 13,10/12/2010 17,.000,80141.942000,5323.100,.00,5323.100
10/12/2010 14,10/12/2010 18,.010,81471.128000,5317.400,53.20,5317.400
10/12/2010 15,10/12/2010 19,.000,82284.472000,5270.700,.00,5270.700
10/12/2010 16,10/12/2010 20,.000,82343.291000,5260.300,.00,5260.300
10/12/2010 17,10/12/2010 21,.000,82167.573000,4722.100,.00,4722.100
10/12/2010 18,10/12/2010 22,.000,81028.981000,4705.200,.00,4705.200
10/12/2010 19,10/12/2010 23,.010,80656.287000,4697.200,46.97,4697.200
10/12/2010 20,10/13/2010 00,.000,82745.852000,4712.500,.00,4712.500
10/12/2010 21,10/13/2010 01,.000,80789.493000,4487.500,.00,4487.500
10/12/2010 22,10/13/2010 02,.000,76162.941000,4556.800,.00,4556.800
10/12/2010 23,10/13/2010 03,.000,70136.897000,4564.400,.00,4564.400
10/12/2010 24,10/13/2010 04,.000,63919.148000,4549.800,.00,4549.800
10/13/2010 01,10/13/2010 05,.000,59004.736000,4963.400,.00,4963.400
10/13/2010 02,10/13/2010 06,.000,56197.023000,4963.400,.00,4963.400
10/13/2010 03,10/13/2010 07,.000,54600.736000,4896.500,.00,4896.500
10/13/2010 04,10/13/2010 08,.000,53891.274000,4963.400,.00,4963.400
10/13/2010 05,10/13/2010 09,.000,54667.407000,4944.400,.00,4944.400
10/13/2010 06,10/13/2010 10,.000,58341.218000,4956.300,.00,4956.300
10/13/2010 07,10/13/2010 11,.000,66145.766000,5179.400,.00,5179.400
10/13/2010 08,10/13/2010 12,.000,70948.118000,5147.800,.00,5147.800
10/13/2010 09,10/13/2010 13,.000,71997.443000,5174.900,.00,5174.900
10/13/2010 10,10/13/2010 14,.000,72884.460000,5169.900,.00,5169.900
10/13/2010 11,10/13/2010 15,.000,73909.422000,5170.600,.00,5170.600
10/13/2010 12,10/13/2010 16,.000,74420.129000,5173.600,.00,5173.600
10/13/2010 13,10/13/2010 17,.000,74727.689000,5084.400,.00,5084.400
10/13/2010 14,10/13/2010 18,.000,75302.935000,5107.400,.00,5107.400
10/13/2010 15,10/13/2010 19,.000,75614.068000,5132.200,.00,5132.200
10/13/2010 16,10/13/2010 20,.000,75422.674000,5174.900,.00,5174.900
10/13/2010 17,10/13/2010 21,.000,75238.348000,4571.800,.00,4571.800
10/13/2010 18,10/13/2010 22,.000,75002.651000,4551.900,.00,4551.900
10/13/2010 19,10/13/2010 23,.000,75593.121000,4492.000,.00,4492.000
10/13/2010 20,10/14/2010 00,.000,78091.398000,4586.100,.00,4586.100
10/13/2010 21,10/14/2010 01,.000,77027.986000,4362.400,.00,4362.400
10/13/2010 22,10/14/2010 02,.000,73321.263000,4312.400,.00,4312.400
10/13/2010 23,10/14/2010 03,.000,67915.413000,4397.600,.00,4397.600
10/13/2010 24,10/14/2010 04,.000,62250.679000,4379.400,.00,4379.400
10/14/2010 01,10/14/2010 05,.000,57927.638000,4580.100,.00,4580.100
10/14/2010 02,10/14/2010 06,.000,55251.159000,4583.600,.00,4583.600
10/14/2010 03,10/14/2010 07,.000,54040.629000,4583.600,.00,4583.600
10/14/2010 04,10/14/2010 08,.000,53524.921000,4583.600,.00,4583.600
10/14/2010 05,10/14/2010 09,.000,54522.372000,4583.600,.00,4583.600
10/14/2010 06,10/14/2010 10,.000,58511.789000,4583.600,.00,4583.600
10/14/2010 07,10/14/2010 11,.000,66188.063000,4769.600,.00,4769.600
10/14/2010 08,10/14/2010 12,.000,71592.042000,4792.800,.00,4792.800
10/14/2010 09,10/14/2010 13,.000,72726.029000,4799.600,.00,4799.600
10/14/2010 10,10/14/2010 14,.000,73759.342000,4799.600,.00,4799.600
10/14/2010 11,10/14/2010 15,.000,74830.192000,4796.500,.00,4796.500
10/14/2010 12,10/14/2010 16,.000,75379.438000,4790.300,.00,4790.300
10/14/2010 13,10/14/2010 17,.000,75407.736000,4779.000,.00,4779.000
10/14/2010 14,10/14/2010 18,.000,75263.016000,4768.900,.00,4768.900
10/14/2010 15,10/14/2010 19,.000,74616.833000,4799.600,.00,4799.600
10/14/2010 16,10/14/2010 20,.000,74035.973000,4732.500,.00,4732.500
10/14/2010 17,10/14/2010 21,.000,74070.620000,4702.100,.00,4702.100
10/14/2010 18,10/14/2010 22,.000,74310.444000,4711.400,.00,4711.400
10/14/2010 19,10/14/2010 23,.000,75528.536000,4723.200,.00,4723.200
