Preliminary Day-ahead Scheduling Reserve Summary
Month:,"August, 2011" ,Report Creation Timestamp (EPT):, 10/03/2012 11:29:42 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
08/08/2011 06,08/08/2011 10,.000,81982.238000,7152.300,.00,7152.300
08/08/2011 07,08/08/2011 11,.000,86953.041000,7958.600,.00,7958.600
08/08/2011 08,08/08/2011 12,.010,93157.680000,7905.700,79.13,7905.700
08/08/2011 09,08/08/2011 13,.020,100489.456000,7933.400,158.67,7933.400
08/08/2011 10,08/08/2011 14,.020,107169.080000,7983.100,159.65,7983.100
08/08/2011 11,08/08/2011 15,.020,113822.078000,7979.200,159.59,7979.200
08/08/2011 12,08/08/2011 16,.040,119477.154000,8033.500,321.32,8033.500
08/08/2011 13,08/08/2011 17,.250,124062.429000,7950.800,1987.78,7950.800
08/08/2011 14,08/08/2011 18,4.000,127757.334000,8269.599,33078.40,8269.599
08/08/2011 15,08/08/2011 19,5.000,130354.742000,8401.100,42005.50,8401.100
08/08/2011 16,08/08/2011 20,7.800,131607.822000,8430.900,65761.03,8430.900
08/08/2011 17,08/08/2011 21,10.000,131845.864000,8419.700,84197.00,8419.700
08/08/2011 18,08/08/2011 22,5.000,130654.144000,8388.600,41943.00,8388.600
08/08/2011 19,08/08/2011 23,.250,127229.654000,7166.500,1791.70,7166.500
08/08/2011 20,08/09/2011 00,.020,122111.328000,7249.400,145.00,7249.400
08/08/2011 21,08/09/2011 01,.040,119456.019000,7061.000,282.44,7061.000
08/08/2011 22,08/09/2011 02,.020,115610.233000,7033.600,140.68,7033.600
08/08/2011 23,08/09/2011 03,.020,106853.527000,6978.500,139.58,6978.500
08/08/2011 24,08/09/2011 04,.010,97361.435000,7042.200,70.45,7042.200
08/09/2011 01,08/09/2011 05,.000,89600.768000,7041.000,.00,7041.000
08/09/2011 02,08/09/2011 06,.000,84012.213000,7241.800,.00,7241.800
08/09/2011 03,08/09/2011 07,.000,80380.818000,7100.100,.00,7100.100
08/09/2011 04,08/09/2011 08,.000,78124.176000,7032.300,.00,7032.300
08/09/2011 05,08/09/2011 09,.000,77921.845000,7166.300,.00,7166.300
08/09/2011 06,08/09/2011 10,.000,80772.856000,7122.600,.00,7122.600
08/09/2011 07,08/09/2011 11,.000,85529.158000,7787.400,.00,7787.400
08/09/2011 08,08/09/2011 12,.000,91204.242000,7900.900,.00,7900.900
08/09/2011 09,08/09/2011 13,.010,97254.016000,8117.600,81.23,8117.600
08/09/2011 10,08/09/2011 14,.020,103227.179000,8141.700,162.85,8141.700
08/09/2011 11,08/09/2011 15,.020,109006.534000,8042.100,160.84,8042.100
08/09/2011 12,08/09/2011 16,.040,113186.628000,8082.100,323.32,8082.100
08/09/2011 13,08/09/2011 17,.080,116374.726000,8025.400,642.02,8025.400
08/09/2011 14,08/09/2011 18,.150,119035.690000,7992.300,1198.92,7992.300
08/09/2011 15,08/09/2011 19,.150,120960.411000,7997.500,1199.75,7997.500
