Preliminary Day-ahead Scheduling Reserve Summary
Month:,"April, 2011" ,Report Creation Timestamp (EPT):, 12/03/2012 01:36:51 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
04/12/2011 16,04/12/2011 20,.000,74295.389000,4929.300,.00,4929.300
04/12/2011 17,04/12/2011 21,.000,74615.461000,4397.500,.00,4397.500
04/12/2011 18,04/12/2011 22,.010,75044.708000,4442.100,44.45,4442.100
04/12/2011 19,04/12/2011 23,.010,74930.170000,4319.700,43.21,4319.700
04/12/2011 20,04/13/2011 00,.010,75549.576000,4312.500,43.17,4312.500
04/12/2011 21,04/13/2011 01,.040,77165.382000,4005.400,160.26,4005.400
04/12/2011 22,04/13/2011 02,.000,75004.951000,4281.600,.00,4281.600
04/12/2011 23,04/13/2011 03,.000,69625.341000,4339.200,.00,4339.200
04/12/2011 24,04/13/2011 04,.000,64174.094000,4420.300,.00,4420.300
04/13/2011 01,04/13/2011 05,.000,60137.765000,5012.300,.00,5012.300
04/13/2011 02,04/13/2011 06,.000,57799.519000,5041.300,.00,5041.300
04/13/2011 03,04/13/2011 07,.000,56690.334000,4974.600,.00,4974.600
04/13/2011 04,04/13/2011 08,.000,56470.467000,4889.300,.00,4889.300
04/13/2011 05,04/13/2011 09,.000,57645.458000,5002.500,.00,5002.500
04/13/2011 06,04/13/2011 10,.000,61736.785000,4907.900,.00,4907.900
04/13/2011 07,04/13/2011 11,.000,69705.141000,4777.600,.00,4777.600
04/13/2011 08,04/13/2011 12,.000,74774.779000,4877.000,.00,4877.000
04/13/2011 09,04/13/2011 13,.000,75811.014000,4908.600,.00,4908.600
04/13/2011 10,04/13/2011 14,.000,76219.771000,4914.500,.00,4914.500
04/13/2011 11,04/13/2011 15,.000,76333.093000,4917.600,.00,4917.600
04/13/2011 12,04/13/2011 16,.000,76060.792000,4918.500,.00,4918.500
