Preliminary Day-ahead Scheduling Reserve Summary
Month:,"February, 2010" ,Report Creation Timestamp (EPT):, 03/30/2012 09:56:30 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
02/21/2010 09,02/21/2010 14,.050,76100.942000,5399.200,270.07,5399.200
02/21/2010 10,02/21/2010 15,.040,76127.930000,5371.500,214.90,5371.500
02/21/2010 11,02/21/2010 16,.040,74908.488000,5431.200,217.30,5431.200
02/21/2010 12,02/21/2010 17,.040,73796.516000,5369.300,214.77,5369.300
02/21/2010 13,02/21/2010 18,.010,72761.130000,5356.800,53.57,5356.800
02/21/2010 14,02/21/2010 19,.010,71418.235000,5356.100,53.57,5356.100
02/21/2010 15,02/21/2010 20,.010,70434.231000,5323.200,53.26,5323.200
02/21/2010 16,02/21/2010 21,.010,70209.853000,5322.600,53.24,5322.600
02/21/2010 17,02/21/2010 22,.010,71447.217000,5322.700,53.25,5322.700
02/21/2010 18,02/21/2010 23,.040,74931.800000,5336.100,213.47,5336.100
02/21/2010 19,02/22/2010 00,.070,81171.642000,5060.100,354.22,5060.100
02/21/2010 20,02/22/2010 01,.080,82737.704000,5094.800,407.61,5094.800
02/21/2010 21,02/22/2010 02,.070,82130.197000,5111.000,357.77,5111.000
02/21/2010 22,02/22/2010 03,.040,79728.359000,5366.000,214.67,5366.000
02/21/2010 23,02/22/2010 04,.020,76084.772000,5229.300,104.59,5229.300
02/21/2010 24,02/22/2010 05,.010,72174.088000,5299.200,53.01,5299.200
02/22/2010 01,02/22/2010 06,.000,69104.211000,5672.100,.00,5672.100
02/22/2010 02,02/22/2010 07,.000,67789.710000,6064.600,.00,6064.600
02/22/2010 03,02/22/2010 08,.000,67436.332000,6048.600,.00,6048.600
02/22/2010 04,02/22/2010 09,.000,67923.280000,6068.700,.00,6068.700
02/22/2010 05,02/22/2010 10,.000,69993.227000,6035.200,.00,6035.200
02/22/2010 06,02/22/2010 11,.000,75400.056000,6048.400,.00,6048.400
02/22/2010 07,02/22/2010 12,.050,84013.190000,5988.700,299.53,5988.700
02/22/2010 08,02/22/2010 13,.080,88316.385000,5760.600,460.87,5760.600
02/22/2010 09,02/22/2010 14,.070,87807.525000,5859.400,410.17,5859.400
02/22/2010 10,02/22/2010 15,.070,86915.035000,5833.400,408.38,5833.400
02/22/2010 11,02/22/2010 16,.050,86629.592000,6027.700,301.46,6027.700
02/22/2010 12,02/22/2010 17,.050,85867.116000,6028.100,301.51,6028.100
02/22/2010 13,02/22/2010 18,.050,85344.698000,6022.500,301.20,6022.500
02/22/2010 14,02/22/2010 19,.040,84986.834000,5986.000,239.46,5986.000
02/22/2010 15,02/22/2010 20,.040,84394.063000,5919.900,236.81,5919.900
02/22/2010 16,02/22/2010 21,.010,84253.628000,5889.900,58.94,5889.900
02/22/2010 17,02/22/2010 22,.040,85526.944000,5979.300,239.17,5979.300
02/22/2010 18,02/22/2010 23,.050,88648.721000,5972.300,298.73,5972.300
02/22/2010 19,02/23/2010 00,.500,92101.928000,6009.500,3004.75,6009.500
02/22/2010 20,02/23/2010 01,.500,92037.418000,6024.300,3012.15,6024.300
02/22/2010 21,02/23/2010 02,.070,90015.828000,6024.300,421.71,6024.300
02/22/2010 22,02/23/2010 03,.050,86516.932000,5999.300,300.08,5999.300
02/22/2010 23,02/23/2010 04,.020,81181.371000,5842.100,116.84,5842.100
02/22/2010 24,02/23/2010 05,.000,75681.613000,5791.200,.00,5791.200
02/23/2010 01,02/23/2010 06,.000,71449.214000,5608.000,.00,5608.000
02/23/2010 02,02/23/2010 07,.000,69369.013000,5631.700,.00,5631.700
02/23/2010 03,02/23/2010 08,.000,68378.722000,5670.400,.00,5670.400
02/23/2010 04,02/23/2010 09,.000,68500.066000,5554.600,.00,5554.600
02/23/2010 05,02/23/2010 10,.000,70306.229000,5610.800,.00,5610.800
02/23/2010 06,02/23/2010 11,.000,75169.089000,5543.800,.00,5543.800
02/23/2010 07,02/23/2010 12,.040,83553.677000,5498.800,219.96,5498.800
02/23/2010 08,02/23/2010 13,.070,88107.346000,5531.700,387.23,5531.700
02/23/2010 09,02/23/2010 14,.050,88527.588000,5541.800,277.19,5541.800
02/23/2010 10,02/23/2010 15,.050,88311.315000,5541.700,277.21,5541.700
02/23/2010 11,02/23/2010 16,.050,88109.667000,5734.900,286.83,5734.900
02/23/2010 12,02/23/2010 17,.050,87470.075000,5734.800,286.79,5734.800
02/23/2010 13,02/23/2010 18,.040,86560.437000,5679.500,227.15,5679.500
02/23/2010 14,02/23/2010 19,.040,85585.485000,5665.600,226.65,5665.600
02/23/2010 15,02/23/2010 20,.010,84716.825000,5631.100,56.34,5631.100
02/23/2010 16,02/23/2010 21,.000,84489.398000,5620.900,.00,5620.900
02/23/2010 17,02/23/2010 22,.000,85652.065000,5629.900,.00,5629.900
02/23/2010 18,02/23/2010 23,.040,88321.465000,5675.100,227.01,5675.100
02/23/2010 19,02/24/2010 00,.420,92411.285000,5475.800,2299.87,5475.800
02/23/2010 20,02/24/2010 01,.420,92770.330000,5511.800,2314.94,5511.800
02/23/2010 21,02/24/2010 02,.070,91191.667000,5704.700,399.33,5704.700
02/23/2010 22,02/24/2010 03,.040,87717.633000,5674.700,227.02,5674.700
02/23/2010 23,02/24/2010 04,.000,82697.301000,5504.600,.00,5504.600
02/23/2010 24,02/24/2010 05,.000,77101.675000,5547.600,.00,5547.600
02/24/2010 01,02/24/2010 06,.000,73086.123000,5909.800,.00,5909.800
02/24/2010 02,02/24/2010 07,.000,70845.551000,6017.900,.00,6017.900
02/24/2010 03,02/24/2010 08,.000,70242.230000,6071.400,.00,6071.400
02/24/2010 04,02/24/2010 09,.000,70333.655000,5983.800,.00,5983.800
02/24/2010 05,02/24/2010 10,.000,72071.674000,6024.000,.00,6024.000
02/24/2010 06,02/24/2010 11,.000,76898.934000,5960.800,.00,5960.800
02/24/2010 07,02/24/2010 12,.040,85190.219000,5823.800,232.97,5823.800
