Preliminary Day-ahead Scheduling Reserve Summary
Month:,"January, 2011" ,Report Creation Timestamp (EPT):, 03/05/2013 10:56:59 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
01/13/2011 02,01/13/2011 07,.010,81680.382000,6045.200,60.48,6045.200
01/13/2011 03,01/13/2011 08,.010,80939.226000,5985.500,59.85,5985.500
01/13/2011 04,01/13/2011 09,.010,81197.327000,5984.600,59.85,5984.600
01/13/2011 05,01/13/2011 10,.010,83119.066000,6052.000,60.56,6052.000
01/13/2011 06,01/13/2011 11,.010,87999.735000,6187.700,61.89,6187.700
01/13/2011 07,01/13/2011 12,.010,95994.293000,6412.800,64.17,6412.800
01/13/2011 08,01/13/2011 13,.040,100807.494000,6298.000,251.89,6298.000
01/13/2011 09,01/13/2011 14,.040,100489.910000,6284.400,251.37,6284.400
01/13/2011 10,01/13/2011 15,.040,98744.015000,6266.100,250.63,6266.100
01/13/2011 11,01/13/2011 16,.020,97473.890000,6390.900,127.84,6390.900
01/13/2011 12,01/13/2011 17,.020,95553.219000,6274.900,125.50,6274.900
01/13/2011 13,01/13/2011 18,.020,94101.817000,6249.300,125.01,6249.300
01/13/2011 14,01/13/2011 19,.010,92679.711000,6243.400,62.43,6243.400
01/13/2011 15,01/13/2011 20,.010,91995.492000,6302.100,63.03,6302.100
01/13/2011 16,01/13/2011 21,.010,91650.655000,6320.200,63.20,6320.200
01/13/2011 17,01/13/2011 22,.010,93886.846000,6329.600,63.31,6329.600
01/13/2011 18,01/13/2011 23,.040,100319.031000,5804.100,232.20,5804.100
01/13/2011 19,01/14/2011 00,.050,103082.882000,6031.500,301.66,6031.500
01/13/2011 20,01/14/2011 01,.050,102606.115000,6117.400,305.96,6117.400
01/13/2011 21,01/14/2011 02,.050,101598.716000,6016.300,300.90,6016.300
01/13/2011 22,01/14/2011 03,.040,98688.160000,6008.500,240.33,6008.500
01/13/2011 23,01/14/2011 04,.020,93448.885000,5966.000,119.33,5966.000
01/13/2011 24,01/14/2011 05,.020,88377.552000,5843.500,116.87,5843.500
01/14/2011 01,01/14/2011 06,.010,84741.408000,6397.300,63.99,6397.300
01/14/2011 02,01/14/2011 07,.010,82963.721000,6496.600,64.97,6496.600
01/14/2011 03,01/14/2011 08,.010,82126.434000,6497.100,64.97,6497.100
01/14/2011 04,01/14/2011 09,.010,82417.116000,6497.100,65.00,6497.100
01/14/2011 05,01/14/2011 10,.010,84287.973000,6497.300,65.00,6497.300
01/14/2011 06,01/14/2011 11,.010,88954.926000,6507.300,65.12,6507.300
01/14/2011 07,01/14/2011 12,.010,96670.499000,6452.400,64.54,6452.400
01/14/2011 08,01/14/2011 13,.040,101695.041000,6509.200,260.34,6509.200
01/14/2011 09,01/14/2011 14,.020,101063.340000,6602.000,132.04,6602.000
